Descripcion,Codigo,Categoria,Benavídez,Gallo,Anea,Pilar,Tortuguitas,Del Viso,Chica Glade,San Martín,Hipocampus,Mundo Mascotas,Yaguar,King Clor,Diserquim,Moreno,Roberto,Viejo Gets,Viejo Cuero,Mis Nietos,Profesional Vet,Premier,Dacam
Simparica Comprimidos 05-10 kg.,1905305.0,Veterinaria,,,9184.0,,9600.0,,,,7280.0,9424.0,,,,,,,,,,,
Simparica Comprimidos 10-20 kg.,1905306.0,Veterinaria,,,11904.0,,12500.0,,,,9437.0,11856.0,,,,,,,,,,,
Simparica Comprimidos 20-40 kg.,1905307.0,Veterinaria,,,13945.0,,14600.0,,,,11055.0,14060.0,,,,,,,,,,,
Simparica Comprimidos 40-60 kg.,1905321.0,Veterinaria,,,16328.0,,15500.0,,,,12945.0,16416.0,,,,,,,,,,,
Sin Par Antiparasitario 00-10 kg.,4458.0,Veterinaria,,,2032.0,,,,,,,,,,,,,,,,,,
Sin Par Antiparasitario 20-40 kg.,4460.0,Veterinaria,,,2932.0,,,,,,,,,,,,,,,,,,
Sin Par Antiparasitario 40-60 kg.,4461.0,Veterinaria,,,3419.0,,,,,,,,,,,,,,,,,,
Sin Par Antiparasitario Gato,4457.0,Veterinaria,,,2195.0,,,,,,,,,,,,,,,,,,
Snack Cremoso Gato Zootec,1906068.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Soda Caustica x 500 grs.,4316.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Soga 2 Nudos,1905423.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Soga 4 Nudos,1905425.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Soga 5 Nudos,1905424.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Soga 6 Nudos,1905426.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Soga c/ Pelota,44397.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Soga Cazadora,4370.0,Mascotas,,,0.0,,,,,,,,,,,,,,,,,,
Soga de Ahorque,4369.0,Mascotas,,,0.0,,,,,,,,,,,,,,,,,,
Soga Infinito c/ Pelota,1906156.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Soga Nudos c/ 2 Pelotas,1906068.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Solo x 15 kg.,1905982.0,Perro Adulto,,,,,,,,,,7448.0,,,,,,,,,,,
Sombrero Frida T° 1,1905097.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Sombrero Frida T° 2,1905098.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Sopapa c/ Mango,1905734.0,Limpieza,,,,,,,,,,,,,,,,,,777.0,,1998.0,
Sopapa de Goma Negra,1905733.0,Limpieza,,,,,,,,,,,,,,650.0,,,,520.0,,989.0,
Sopapa Fuelle Plastica,1905735.0,Limpieza,,,,,,,,,,,,,,,,,,1792.0,,850.0,
Spyn Comprimidos 03-06 kg.,44444.0,Veterinaria,,,,,,,,,,3040.0,,,,,,,,,,,
Spyn Comprimidos 06-12 kg.,44445.0,Veterinaria,,,,,,,,,,3420.0,,,,,,,,,,,
Spyn Comprimidos 12-25 kg.,44446.0,Veterinaria,,,,,,,,,,4180.0,,,,,,,,,,,
Spyn Comprimidos 25-50 kg.,44475.0,Veterinaria,,,,,,,,,,7220.0,,,,,,,,,,,
Spyn Gato Comprimidos 03-06 kg.,44443.0,Veterinaria,,,,,,,,,,2888.0,,,,,,,,,,,
Spyn Gato Comprimidos 06-10 kg.,44478.0,Veterinaria,,,,,,,,,,3040.0,,,,,,,,,,,
Suavizante Comfort Clasico x 900 cc.,1905610.0,Limpieza,,,,,,,,,,,2335.0,,,,,,,,,,
Suavizante Downy Flores de Verano x 500 cc.,1905810.0,Limpieza,,,,,,,,,,,7319.99,,,,,,,,,,
Suavizante Downy Liberdade x 500 cc.,1905810.0,Limpieza,,,,,,,,,,,7038.0,,,,,,,,,,
Suavizante Downy Mistic x 500 cc.,1905810.0,Limpieza,,,,,,,,,,,6064.75,,,,,,,,,,
Suavizante Gigante Economico Rosa x 800 cc.,1905949.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Suavizante Premium x 1 lt.,1905531.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
"Suavizante Premium x 1,5 lts.",1905532.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
Suavizante Premium x 5 lts.,1905530.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
Suavizante Querubin x 900 cc.,1905807.0,Limpieza,,,,,,,,,,,1821.8,,,,,,,,,,
Suavizante Suave x 900 cc.,1905811.0,Limpieza,,,,,,,,,,,1233.0,,,,,,,,,,
Suavizante Violeta x 5 lts.,1905317.0,Liquidos,,,,,,,,,,,,3275.0,,,,,,,,,
Suavizante Vivere Plancha Fácil x 810 cc.,1906011.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Suavizante Vivere x 900 cc.,1905533.0,Limpieza,,,,,,,,,,,1702.35,,,,,,,,,,
Suavizante x 1 lt.,1905500.0,Liquidos,,,,,,,,,,,,,375.0,,,,,,,,
"Suavizante x 2,25 lts.",1905498.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
Suavizante x 5 lts.,1905501.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
Suavizante Zorro x 900 cc.,1905809.0,Limpieza,,,,,,,,,,,1465.0,,,,,,,,,,
Suertudo,1905209.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Suertudo x 20 kg.,1905208.0,Perro Adulto,,,,,,,,,,,,,,,,,,,,,
Super Eco Gato,5172.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Super Eco Gato x 8 kg.,1232.0,Gato,,,,,,,,,,,,,,,,,,,,,
Super Flow Sachet,4320.0,Venenos,,260.0,,,,,,,216.0,,,,,,,,,,,,
Super Flow x 60 cc.,1905571.0,Venenos,,1790.0,,,,,,,1490.0,,,,,,,,,,,,
Talco Babs x 80 grs.,1905992.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Talco Coquetin x 120 grs.,4322.0,Mascotas,,1483.0,,,,,,,,,,,,,,,,,,,
Talco Hectopar,4323.0,Mascotas,,,2645.0,,,,,,1573.0,1672.0,,,,,,,,,,,
Tender Calesita 16 Broches,1905988.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Termixan Bloques Raticida Quesito,6019.0,Venenos,,,,,,,,,,,,,,,,,,,,,
Termixan Bloques Raticida Quesito x 200 u.,1906150.0,Venenos,,,,,,,,,,,,,,,,,,12160.0,,,
Tiernitos Cachorro,5175.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Tiernitos Cachorro x 21 kg.,1236.0,Perro Cachorro,23363.0,23678.0,,,,,,,,,,,,,,,,,,,
Tiernitos Carne,5176.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Tiernitos Carne x 15 kg.,1905401.0,Perro Adulto,,16504.0,,,,,,,,,,,,,,,,,,,
Tiernitos Carne x 21 kg.,1238.0,Perro Adulto,21263.0,20897.0,,,,,,,,,,,,,,,,,,,
Tirador Horca Manija,1905050.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Tirador Manija c/ 2 Pelotas,1905049.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Tirador Peloton c/ Soga,1905053.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Tirador Soga 2 Nudos Grande,1905258.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Tirador Soga 4 Nudos,1905230.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Tirador Soga 4 Nudos Chico,1905229.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Tirador Vainilla,1906157.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Tirador Y,1906158.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Toallitas Humedas x 100 u.,1905299.0,Mascotas,,,4118.0,,,,,,,,,,,,,,,,,,
Transportador Chico Gipsy Puerta Metal Nº 1,1905363.0,Mascotas,,,,,,,,,20436.0,,,,,,,,,,,,
Transportador Chico Gipsy Puerta Metal Nº 3 (55 x 35 x 36),1905366.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Transportador Chico Gipsy Puerta Plastica Nº 1,1906068.0,Mascotas,,,,,,,,,12718.0,,,,,,,,,,,,
Trapo de Piso Bicolor Premier,1906068.0,Limpieza,,,,,,,,,,,,,,,,,,,,650.0,
Trapo de Piso Blanco Premier,1905633.0,Limpieza,,,,,,,,,,,,,,,,,,,,650.0,
Trapo de Piso Comun,1905631.0,Limpieza,,,,,,,,,,,,,,300.0,,,,522.0,,,
Trapo de Piso Gris Comun Premier,1905632.0,Limpieza,,,,,,,,,,,,,,,,,,,,498.0,
Trapo de Piso Gris Profesional Premier,1906068.0,Limpieza,,,,,,,,,,,,,,,,,,,,650.0,
Trapo de Piso Nido Premier,1905730.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Trapo de Piso Rayado,1905160.0,Limpieza,,,,,,,,,,,,,,,,,,653.0,,,
Tret Oxi Power Quitamanchas,1905654.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Triplex Antiparasitario 4 comp.,1905212.0,Veterinaria,,,,,,,,,,,,,,,,,,,,,
Ultra Pum Mata Moscas,4325.0,Venenos,,606.0,,,,,,,874.0,,,,,,,,,,,,
Ultra Raticida x 50 grs.,1905409.0,Venenos,,,668.0,,,,,,810.0,800.0,,,,,,,,960.0,,,
Vagoneta,5180.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Vagoneta Cachorro,5178.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Vagoneta Cachorro x 15 kg.,1241.0,Perro Cachorro,15742.0,,,15125.0,,,,,,,,,,,,,,,,,
Vagoneta Gatitos,44469.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Vagoneta Gatitos x 10 kg.,1905150.0,Gato,13824.0,,,14685.0,,,,,,15680.0,,,,,,,,,,,
Vagoneta Gatitos x 20 kg.,44467.0,Gato,26631.0,,,0.0,,,,,,30968.0,,,,,,,,,,,
Vagoneta Gato,5179.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Vagoneta Gato x 10 kg.,1242.0,Gato,12908.0,,13988.0,13805.0,,,,,,13563.0,,,,,,,,,,,
Vagoneta Gato x 20 kg.,1243.0,Gato,24888.0,,25219.0,22767.0,,,,,,25088.0,,,,,,,,,,,
Vagoneta x 15 kg.,1244.0,Perro Adulto,11680.0,,,12375.0,,,,,,13328.0,,,,,,,,,,,
Vagoneta x 20 kg.,1245.0,Perro Adulto,15574.0,,16632.0,16281.0,,,,,,15837.0,,,,,,,,,,,
Vanish Jabon Barra,1905960.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Vanish Oxi Action Polvo,1905605.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Varita Zootec,8086.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vela Larga Premier x 4 u.,1905758.0,Limpieza,,,,,,,,,,,,,,,,,,,,698.0,
Veloxan Derribante x 250 cc.,1905944.0,Venenos,,,,,,,,,5820.0,,,,,,,,,,,,
Veloxan Derribante x 60 cc.,4326.0,Venenos,,3497.0,,,,,,,2615.0,,,,,,,,,,,,
Vestido Invierno T° 2,44410.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Invierno T° 3,44411.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Primavera Modal T° 1,1905087.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Primavera Modal T° 4,1905088.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Prince N° 1,,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Prince N° 2,,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Prince N° 3,,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Prince N° 4,1905933.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Prince N° 5,,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Prince N° 6,,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Princesa de Verano T° 3,1905079.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vestido Princesa de Verano T° 4,1905080.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Virulana Make,1905712.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Virulana Romyl x 10 u.,1905707.0,Limpieza,,,,,,,,,,,,,,,,,,,,698.0,
Virulana x 10 u.,1905708.0,Limpieza,,,,,,,,,,,,,,,,,,839.0,,599.0,
Virulana x 6 u.,1905709.0,Limpieza,,,,,,,,,,,,,,,,,,554.0,,,
Viruta de Pino,1906152.0,Balanceados,,,,,,,,,,,,,,,,,,,,,
Viruta de Pino x 15 kg.,1246.0,Balanceados,,,,6738.0,,,,,,,,,,,,,,,,,
Viruta Prensada Chica,4327.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Vital Can Balanced Cachorro Razas Grandes,5182.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Vital Can Balanced Cachorro Razas Grandes x 20 kg.,1247.0,Perro Cachorro,,,44809.0,,,,,,,42712.0,,,,,,,,,,,
Vital Can Balanced Cachorro Razas Medianas,1906065.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Vital Can Balanced Cachorro Razas Medianas x 20 kg.,1906102.0,Perro Cachorro,,,44396.0,,,,,,,42712.0,,,,,,,,,,,
"Vital Can Balanced Cachorro Razas Pequeñas x 7,5 kg.",1905163.0,Perro Cachorro,,,23637.0,,,,,,,22344.0,,,,,,,,,,,
Vital Can Balanced Razas Grandes,5186.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Vital Can Balanced Razas Grandes x 20 kg.,1251.0,Perro Adulto,,,36824.0,,,,,,,35264.0,,,,,,,,,,,
Vital Can Balanced Razas Medianas,1906067.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Vital Can Balanced Razas Medianas x 20 kg.,1906103.0,Perro Adulto,,,36824.0,,,,,,,35264.0,,,,,,,,,,,
"Vital Can Balanced Razas Pequeñas x 7,5 kg.",1905200.0,Perro Adulto,,,19610.0,,,,,,,19152.0,,,,,,,,,,,
Vital Can Balanced x 15 kg.,1905904.0,Perro Adulto,,,,,,,,,,31160.0,,,,,,,,,,,
Vital Can Premium,1905206.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Vital Can Premium Cachorro,1905240.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Vital Can Premium Cachorro x 20 kg.,1905331.0,Perro Cachorro,,,0.0,28615.0,30000.0,,,,,30400.0,,,,,,,,,,,
Vital Can Premium x 20 kg.,1274.0,Perro Adulto,,,28650.0,25017.0,25900.0,,,,,26372.0,,,,,,,,,,,
Vital Cat Balanced Gatitos,5188.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
"Vital Cat Balanced Gatitos x 7,5 kg.",1253.0,Gato,,,35709.0,,34760.0,,,,,34200.0,,,,,,,,,,,
Vital Cat Balanced Gato Castrado,5189.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
"Vital Cat Balanced Gato Castrado x 7,5 kg.",1254.0,Gato,,,36448.0,,,,,,,,,,,,,,,,,,
Vital Cat Gato Urinary,1905218.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
"Vital Cat Gato Urinary x 7,5 kg.",1905216.0,Gato,,,,19729.0,,,,,,,,,,,,,,,,,
Vital Cat Premium,44516.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Vital Cat Premium x 15 kg.,44515.0,Gato,,,40725.0,34607.0,,,,,,37468.0,,,,,,,,,,,
Vital Cat Therapy Gastrointestinal x 2 kg.,1905933.0,Mascotas,,15641.0,15585.0,,,,,,,,,,,,,,,,,,
Vital Complete,5193.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Vital Complete Cachorro,5190.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Vital Complete Cachorro x 20 kg.,1255.0,Perro Cachorro,36392.0,31701.0,30971.0,,30260.0,,,,,31920.0,,,,,,,,,,,
Vital Complete Gato,5192.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
"Vital Complete Gato Castrado x 7,5 kg.",1905343.0,Gato,,,22568.0,,21970.0,,,,,,,,,,,,,,,,
Vital Complete Gato x 15 kg.,1257.0,Gato,38684.0,36856.0,35240.0,,34440.0,,,,,,,,,,,,,,,,
Vital Complete x 20 kg.,1258.0,Perro Adulto,32163.0,0.0,28086.0,,27440.0,,,,,,,,,,,,,,,,
Voraz Mix x 20 kg.,1263.0,Perro Adulto,13057.0,,13731.0,,,,,,,,,,,,,,,,,,
Whiskas,5201.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Whiskas Castrado,1905204.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Whiskas Castrado x 10 kg.,1905203.0,Gato,,,0.0,,33200.0,,,,,33712.0,,,,,,,,,,,
Whiskas x 10 kg.,1266.0,Gato,31625.0,30833.0,30670.0,,,,,,,30184.0,,,,,,,,,,,
Zimpi,1905322.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Zimpi Gato x 10 kg.,1905933.0,Gato,,11539.0,,,,,,,,,,,,,,,,,,,
Zimpi x 15 kg.,1905239.0,Perro Adulto,9966.0,9576.0,,,,,,,,,,,,,,,,,,,
Zimpi x 25 kg.,1905261.0,Perro Adulto,15201.0,14606.0,,,,,,,,15288.0,,,,,,,,,,,
Ziploc Bolsas Multipack x 9 u.,1905887.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Zorro Antigrasa x 450 cc.,1905964.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Zorro Baño Doy Pack x 450 cc.,1906105.0,Limpieza,,,,,,,,,,,1195.0,,,,,,,,,,
Zorro Baño Gatillo,1906104.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Zorro Cocina Doy Pack,1906068.0,Limpieza,,,,,,,,,,,1160.0,,,,,,,,,,
